,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Beetwenness centrality,Betwenness centrality,CineMAC rank
4695,nm0295133,Adam Friedman,"director,writer",1.8737619786920002e-05,5.8969383030480005e-05,0.06285436893203883,0.0001927061100628,7.708244402512001e-05,0.015781195511229758
4204,nm0184605,Michael Cowan,producer,2.676802826703e-05,0.00014426314082324,0.06272507751013592,0.0002276369535325,9.1054781413e-05,0.015780936408189675
5614,nm0432846,Nathan Juran,director,6.692007066759e-05,0.0007959974745231401,0.06211859527921704,0.0001418102063021,5.672408252084e-05,0.01578083075767747
10732,nm0712617,Marjorie Kinnan Rawlings,writer,2.4091225440330002e-05,0.00174848567795594,0.06134122431725252,7.802296245972654e-06,3.1209184983890617e-06,0.01578040087922369
8512,nm0742236,Jeanne Rosenberg,writer,2.9444831093740002e-05,2.4387544486680002e-05,0.0630285329139519,3.907972988244871e-05,1.5631891952979487e-05,0.01578036125485369
1810,nm0067457,Timur Bekmambetov,"director,producer",6.156646501418001e-05,1.711309231245432e-05,0.062417585677521745,0.0006246783978722,0.00024987135914888,0.015780235908180146
10758,nm0347738,William Gulick,writer,2.141442261363e-05,0.00091863989540276,0.06217044757817289,7.442009492960603e-06,2.9768037971842417e-06,0.01577948597642056
9840,nm0876811,Tristram Tupper,writer,3.7475239573850005e-05,0.0018802049650355002,0.06118069539047562,1.7941083255272952e-05,7.176433302109181e-06,0.01577907916958506
4495,nm1104170,Jeffrey Sharp,producer,3.7475239573850005e-05,0.00010638249158444001,0.06275969038493084,0.0002115784115026,8.463136460104e-05,0.015778781631897932
8064,nm0159007,Marvin J. Chomsky,director,1.8737619786920002e-05,7.423650688704e-05,0.06296770138935648,5.0581648974593136e-05,2.0232659589837256e-05,0.015777814291251257
7033,nm0582479,Stephen Metcalfe,"director,writer",2.141442261363e-05,4.2113304825980004e-05,0.06297005701288401,7.455345272109808e-05,2.9821381088439232e-05,0.015777034548261182
640,nm0004214,Bey Logan,writer,5.0859253707369995e-05,5.323471700282757e-06,0.06161651658247308,0.0014350367487228,0.00057401469948912,0.015776934014150885
9867,nm0802025,Ray Singer,writer,2.9444831093740002e-05,0.00144622017766648,0.06161426113693764,1.765425574361878e-05,7.061702297447513e-06,0.01577689510036037
10877,nm0357824,Donald Hamilton,writer,2.4091225440330002e-05,0.0007278480144471,0.062349149905545055,6.268316572130757e-06,2.507326628852303e-06,0.015776839365501154
6790,nm0991423,Mark Perez,writer,4.015204240055001e-05,3.757126803166e-05,0.06294321334819124,8.444998132385744e-05,3.377999252954298e-05,0.015776346659986826
11257,nm0507673,Robert Lewis,director,2.4091225440330002e-05,0.00137904731406938,0.061697822740268304,3.3763936591922104e-06,1.3505574636768841e-06,0.0157760844183593
8405,nm2262509,Steven Rales,producer,2.4091225440330002e-05,5.2072514273080005e-05,0.06298325176238156,4.153015274043215e-05,1.661206109617286e-05,0.01577523641370885
4475,nm0383733,Nat Hiken,"writer,director",2.4091225440330002e-05,3.7620543226340005e-05,0.06282527881040892,0.0002138092346293,8.552369385172e-05,0.01577519995342622
10140,nm0241795,Don Carlos Dunaway,writer,2.141442261363e-05,2.063233500998e-05,0.06304269662921345,1.405987747550524e-05,5.623950990202096e-06,0.01577470081607814
7921,nm0033153,David Arata,writer,2.4091225440330002e-05,1.6940624907108367e-05,0.06300258262529475,5.4304476732712586e-05,2.1721790693085036e-05,0.015774479738093726
279,nm1030706,Jae-young Kwak,"writer,director",4.282884522726e-05,2.7489579769840103e-06,0.0605264293419633,0.002523881958561,0.0010095527834244002,0.015773972275932135
2477,nm0101047,David Bowers,director,4.282884522726e-05,2.4914963284760002e-05,0.06257258202419276,0.0004550502453635,0.0001820200981454,0.01577384401951707
11173,nm0529618,Viktor Léon,writer,3.2121633920440005e-05,0.00189492527084198,0.06116246620737768,4.024906937374252e-06,1.6099627749497006e-06,0.01577338450476937
11174,nm0825551,Leo Stein,writer,3.2121633920440005e-05,0.00189492527084198,0.06116246620737768,4.024906937374252e-06,1.6099627749497006e-06,0.01577338450476937
3473,nm0575865,Mark Medoff,"writer,director",5.353605653407e-05,0.00010552308088746,0.06262799142755088,0.0003058877021428,0.00012235508085712,0.0157732345667788
10790,nm0338591,Stanley R. Greenberg,writer,1.6060816960220003e-05,0.00013220298977554,0.06293662366797531,7.0799769525718025e-06,2.8319907810287213e-06,0.01577299186291591
11420,nm0311155,Michael V. Gazzo,writer,2.141442261363e-05,0.0012883705017534002,0.0617788902672666,2.389506326411379e-06,9.558025305645516e-07,0.015772766174490013
8061,nm0629947,Nicholas Niciphor,"writer,director",1.8737619786920002e-05,5.650735844034001e-05,0.06296487487375152,5.068864790835761e-05,2.0275459163343044e-05,0.015772702124971786
1211,nm0484907,Christopher Landon,"writer,director",7.2273676321e-05,1.0889612146579896e-05,0.06212868363550463,0.0008765340854355,0.0003506136341742,0.015772095252351927
3932,nm0332308,Andy Gould,producer,3.2121633920440005e-05,1.3596519822929886e-05,0.06278590931471285,0.0002556749123028,0.00010226996492112,0.015771825595189755
9906,nm0282291,Theodore J. Flicker,"director,writer",1.8737619786920002e-05,0.0009015675925781201,0.0621497880636252,1.7124779375622807e-05,6.849911750249123e-06,0.015771804513841466
3257,nm0393661,Kevin Hooks,director,4.282884522726e-05,2.49678755499e-05,0.06268256533623302,0.0003367214483232,0.00013468857932928002,0.015771770876333344
8232,nm0588505,J. Clarkson Miller,writer,4.282884522726e-05,0.00171094937069258,0.06128672856362643,4.600403224834861e-05,1.8401612899339447e-05,0.015771627702948654
10524,nm0933449,Gerald Wilson,writer,1.8737619786920002e-05,0.00011817972234628001,0.06293850629295324,9.772668087368883e-06,3.909067234947554e-06,0.01577129907579345
6591,nm0185976,Peter Craig,writer,3.7475239573850005e-05,2.167494923402e-05,0.06293332934525765,9.248049151978514e-05,3.699219660791406e-05,0.015771240006396327
8537,nm0083688,Michael Birnbaum,producer,2.141442261363e-05,2.30692029772e-05,0.06300069616510341,3.850506196041458e-05,1.540202478416583e-05,0.015770921213163664
9484,nm1845744,Aaron Ockman,producer,1.338401413351e-05,1.3591828828782044e-05,0.06303230928236545,2.28312341622627e-05,9.13249366490508e-06,0.0157705290898725
10583,nm0280108,Margaret Fitts,writer,2.141442261363e-05,0.0012201990372334602,0.061829268292682905,9.203643338884874e-06,3.6814573355539495e-06,0.01577002134896722
4884,nm0679031,Brad Peyton,director,3.479843674714e-05,6.63982849968e-05,0.06280137001634169,0.0001772226585197,7.088906340788e-05,0.015769947349151332
6120,nm0122335,Allison Burnett,writer,3.7475239573850005e-05,1.4208962695634663e-05,0.06291263006817366,0.0001120539271037,4.482157084148e-05,0.015769092049386712
7427,nm0000559,Leonard Nimoy,director,4.8182450880660004e-05,2.5013782521440003e-05,0.06293238817353848,6.953822123686735e-05,2.7815288494746942e-05,0.015768780657044363
6684,nm0227020,John Francis Dillon,director,7.762728197440001e-05,0.00188725612535264,0.061021004473510554,8.863418407418167e-05,3.545367362967267e-05,0.01576863051622794
10063,nm0065139,George Beck,"director,writer",2.9444831093740002e-05,0.0016981475193123203,0.06132960234352797,1.524323012215215e-05,6.09729204886086e-06,0.015768109481014047
4577,nm0276353,Simon Fields,producer,3.7475239573850005e-05,2.8892034486240002e-05,0.0627980898373377,0.000204747023184,8.18988092736e-05,0.01576730103364545
3322,nm0021249,Roger Allers,"writer,director",4.550564805396e-05,3.574672066042e-05,0.06266109758549057,0.0003259736784925,0.000130389471397,0.015767080908174365
539,nm2260417,Raymond Pak-Ming Wong,"producer,writer",5.8889662187480005e-05,2.674472602548e-05,0.06136716613802906,0.0016130276518012,0.00064521106072048,0.015766457044510806
9249,nm0940124,Bob Woodward,writer,2.141442261363e-05,5.4419815033280004e-05,0.06296299067098578,2.657227041264333e-05,1.0628908165057332e-05,0.015766349294761332
5352,nm1323058,Youree Henley,producer,2.4091225440330002e-05,0.00014654706944356,0.06275079965106135,0.0001433859007024,5.735436028096001e-05,0.01576620596166191
904,nm0003152,Sean McGinly,"writer,director",3.7475239573850005e-05,1.0077154790408686e-05,0.06191432543973867,0.0011013789046439,0.00044055156185756,0.015765814184686706
7245,nm0348415,Dan Guntzelman,"director,writer",1.6060816960220003e-05,1.806973909007108e-05,0.06295592591484396,7.129108148570614e-05,2.8516432594282457e-05,0.01576533688809499
5124,nm0858554,Bradley Thomas,producer,6.156646501418001e-05,2.06187059349e-05,0.06281777605278477,0.0001599781070249,6.399124280996001e-05,0.015764984832689687
5110,nm0163937,Frank Howard Clark,writer,7.762728197440001e-05,0.0016027757538230802,0.06121807694266032,0.0001610795172126,6.443180688504e-05,0.015764889873917602
7600,nm0426333,Tim Johnson,director,3.7475239573850005e-05,2.156134272648e-05,0.06293568239772071,6.318536820348625e-05,2.5274147281394504e-05,0.015764476087056133
8428,nm0662032,Albert Parker,director,3.2121633920440005e-05,0.0007695647805262601,0.062214567147408625,4.102519695324411e-05,1.6410078781297645e-05,0.01576431968970214
3732,nm0649792,Arnold H. Orgolini,producer,2.676802826703e-05,0.00023416010129926002,0.06251262701289441,0.0002837117061545,0.00011348468246180002,0.0157643167121538
6095,nm0113954,Karl Brown,"writer,director",7.762728197440001e-05,0.0016821536074428,0.06118247442915402,0.0001131203219781,4.524812879124e-05,0.01576384391013733
9027,nm0388375,Erich Hoeber,writer,3.7475239573850005e-05,2.273092178088e-05,0.06296440381248783,3.0397611042741437e-05,1.2159044417096576e-05,0.015763751896221326
9026,nm0388377,Jon Hoeber,writer,3.7475239573850005e-05,2.273092178088e-05,0.06296440381248783,3.0397611042741437e-05,1.2159044417096576e-05,0.015763751896221326
10687,nm0927621,Sam Wiesenthal,producer,2.141442261363e-05,0.00070299024275402,0.06232190989603389,8.225939974114376e-06,3.2903759896457507e-06,0.015763635125343914
4937,nm0140987,Sidney Carroll,writer,1.8737619786920002e-05,0.00020956341501668,0.06265130197865022,0.0001726345319145,6.90538127658e-05,0.015763059386342083
1270,nm0831457,Josh Stolberg,"director,writer",6.959687349429e-05,5.999116870397323e-06,0.06213327033531678,0.0008421264923161,0.00033685059692644,0.015762748204499393
9491,nm0698734,Chip Proser,writer,1.8737619786920002e-05,3.589026797292e-05,0.06297288399377468,2.274356461637293e-05,9.097425846549173e-06,0.015762563861537723
2070,nm0076444,Barry Bernardi,producer,6.424326784089e-05,3.792626597664e-05,0.062398149452472206,0.000548859425234,0.0002195437700936,0.015762294602880932
8246,nm0120969,Eugene Burdick,writer,2.141442261363e-05,0.00011213011768828,0.06286939373113812,4.559445872342262e-05,1.823778348936905e-05,0.015762133182540862
6946,nm0291293,Peter Frankfurt,producer,3.2121633920440005e-05,1.3501862658670317e-05,0.06292344844601616,7.794634635851934e-05,3.1178538543407737e-05,0.015761754572238447
9458,nm0858799,Emma Thomas,producer,2.141442261363e-05,2.7644234541020003e-05,0.0629742975794081,2.3229209228299017e-05,9.291683691319607e-06,0.015761646361447765
3167,nm0557751,Peter Masterson,"director,writer",5.0859253707369995e-05,3.5533813133840005e-05,0.06260469821622504,0.0003518001289366,0.00014072005157464,0.01576072285300071
4276,nm0471217,Stu Krieger,writer,4.550564805396e-05,6.564713685568e-05,0.06271105613757953,0.0002197703165518,8.790812662072001e-05,0.015760494809760245
2313,nm1633080,Daniel Schechter,director,2.4091225440330002e-05,3.065098935594e-05,0.06249637995945551,0.0004889678921549,0.00019558715686196,0.01576002251660167
5204,nm0232795,Clive Donner,director,3.7475239573850005e-05,0.00034668930494826,0.06250102111290165,0.0001544370926096,6.177483704384e-05,0.01575990568750834
10422,nm0150707,Gregg Champion,director,1.6060816960220003e-05,2.3572750926140003e-05,0.06298466581352012,1.085240971025648e-05,4.340963884102592e-06,0.015758787947779185
10200,nm0001120,Vittorio De Sica,director,1.6060816960220003e-05,0.00092634821835372,0.062079190393296534,1.331326888388087e-05,5.325307553552349e-06,0.015758728174373588
10178,nm0404446,Hutch Parker,producer,1.6060816960220003e-05,2.3283428076580003e-05,0.06298089515157411,1.349441935359025e-05,5.397767741436101e-06,0.015758433453991125
8464,nm0610831,Gabriele Muccino,"director,writer",2.9444831093740002e-05,1.8254773876460355e-05,0.06294462560205819,4.013628316138284e-05,1.6054513264553135e-05,0.01575811537254744
5005,nm0798661,Casey Silver,producer,2.4091225440330002e-05,1.2693690268169778e-05,0.0628248098355516,0.0001670562436581,6.682249746324e-05,0.01575716274872955
5756,nm0498799,Hisako Tsukuba,producer,1.8737619786920002e-05,5.026248433410001e-05,0.06282387190684134,0.0001318213149193,5.272852596772001e-05,0.015756173331470415
2366,nm0613471,Jimmy T. Murakami,director,3.479843674714e-05,5.0242916073980003e-05,0.06245927553118064,0.0004769772541733,0.00019079090166932,0.015755323534543765
4230,nm1341735,David Magee,writer,4.282884522726e-05,1.9434198741845566e-05,0.0627334933436694,0.0002247954491778,8.991817967112001e-05,0.015755137959204076
4729,nm0501544,Rusty Lemorande,"writer,director,producer",2.4091225440330002e-05,5.82235798584e-05,0.06274658912994854,0.0001902218338736,7.608873354944e-05,0.01575478144228022
7560,nm0227571,Mel Dinelli,writer,4.550564805396e-05,0.0006862243359203001,0.06221962651368414,6.461014158168153e-05,2.584405663267261e-05,0.01575399165981002
6742,nm0505867,Ken Levine,writer,2.4091225440330002e-05,2.394713352794e-05,0.06287972744796258,8.627505515634864e-05,3.451002206253946e-05,0.0157535102155218
6741,nm0410539,David Isaacs,writer,2.4091225440330002e-05,2.394713352794e-05,0.06287972744796258,8.627505515634864e-05,3.451002206253946e-05,0.0157535102155218
4548,nm0203577,Andrew Davies,writer,5.0859253707369995e-05,2.6792877555780004e-05,0.06272554499720515,0.0002069478813695,8.277915254780001e-05,0.01575253625245945
5844,nm0867768,Jenno Topping,producer,4.282884522726e-05,2.59906525078e-05,0.06281449415979398,0.0001266909986048,5.0676399441920005e-05,0.01575250116403346
7938,nm0404606,Brian G. Hutton,director,3.2121633920440005e-05,8.823410609712e-05,0.06283559802896817,5.383617415680619e-05,2.1534469662722478e-05,0.015752447485785633
3290,nm1259504,Mason Novick,producer,4.8182450880660004e-05,2.072704827052e-05,0.06260749248668429,0.0003316946813892,0.00013267787255568002,0.01575202416680617
10823,nm0694792,Vladimir Pozner,writer,2.676802826703e-05,0.00105956807591308,0.06191386996630716,6.803316493185092e-06,2.721326597274037e-06,0.015751752346745113
5092,nm0031078,Steve Antin,writer,2.4091225440330002e-05,4.738178331464e-05,0.06277232892038037,0.000162321773436,6.49287093744e-05,0.015751530925642836
6937,nm0842521,Charles Swickard,"director,writer",3.479843674714e-05,0.0008395185551172001,0.062051728205733146,7.809841885499467e-05,3.123936754199787e-05,0.015751035904113118
2162,nm0002643,Robert A. Harris,producer,2.676802826703e-05,2.2409278302660002e-05,0.06242453012119682,0.0005285493562411,0.00021141974249644,0.015750564196001904
10142,nm0186600,Frank Craven,writer,3.479843674714e-05,0.0018107904931504001,0.061142471067715705,1.4008430738031906e-05,5.603372295212762e-06,0.01575051710708782
6544,nm0497458,James Lee,writer,2.141442261363e-05,0.0007651635723742,0.062118136795412095,9.44389644885438e-05,3.777558579541753e-05,0.01574978843872212
10308,nm0442249,Rose Kaufman,writer,1.338401413351e-05,0.00012812119370194001,0.06284357429269057,1.2238727577927548e-05,4.8954910311710195e-06,0.015749329557025984
6539,nm0397227,David Howard,director,8.833449328122e-05,0.0018687766888365602,0.06094500162931314,9.452127700238556e-05,3.780851080095423e-05,0.015749158522108325
2936,nm0163736,Bruce D. Clark,director,1.8737619786920002e-05,6.8577106672e-05,0.06253352849829477,0.0003743280225083,0.00014973120900332003,0.015748792811815498
7516,nm0296737,Christopher Fry,writer,2.4091225440330002e-05,0.00020066263089854,0.0627017120379062,6.671647187740834e-05,2.6686588750963338e-05,0.01574829559153062
10414,nm0090394,Daniel Bobker,producer,1.6060816960220003e-05,1.8292045549486875e-05,0.06294650870579786,1.098534610979154e-05,4.3941384439166165e-06,0.015747961728604338
6559,nm1187126,Mark Wheaton,writer,2.676802826703e-05,1.0178255809516082e-05,0.06286094139790566,9.395765100732404e-05,3.7583060402929616e-05,0.015747961333247382
6258,nm0248180,Jake Eberts,producer,3.2121633920440005e-05,2.40025052986e-05,0.06282809280659318,0.0001056832086001,4.227328344004e-05,0.015747475038603083
6745,nm0804345,John Skipp,writer,1.8737619786920002e-05,1.0618598019809708e-05,0.06287221168068606,8.614610743699005e-05,3.445844297479602e-05,0.015746928501482443
11260,nm0343228,Milton Herbert Gropper,writer,2.9444831093740002e-05,0.00183573019578398,0.061118937996543235,3.353249948635975e-06,1.3412999794543902e-06,0.0157468665683424
5939,nm0747233,Charles F. Royal,writer,6.424326784089e-05,0.00097667273085092,0.06182427220838751,0.0001208952409638,4.835809638552e-05,0.01574652086201078
