tconst,Film,Country,In-Degree Centrality,PageRank Score,Betweenness Centrality,CineMAC rank
tt0067527,On Any Sunday (1971),USA,0.0001128371008387,5.899886668179772e-05,0.0,5.72786558401659e-05
tt0064363,The Gay Deceivers (1969),USA,0.000150449467785,2.1365138683465817e-05,0.0,5.7271535489488615e-05
tt0110932,Quiz Show (1994),USA,0.000150449467785,1.99418343179614e-05,1.3671258413656487e-06,5.7252809314775685e-05
tt0049314,High Society (1956),USA,0.000150449467785,2.1304515962112185e-05,0.0,5.725132791570406e-05
tt0112782,The Dallas Connection (1994),USA,0.000150449467785,2.1258472573031744e-05,3.8292386920881376e-08,5.724874424831755e-05
tt0119874,The Peacemaker (1997),USA,0.000150449467785,2.1260214266893968e-05,0.0,5.7236560683964655e-05
tt0027429,The Case of the Velvet Claws (1936),USA,0.0001128371008387,5.554286551608666e-05,3.313306292224428e-06,5.723109088233703e-05
tt0046404,Tarzan and the She-Devil (1953),USA,0.000150449467785,2.123168400010706e-05,0.0,5.7227050595035695e-05
tt0157533,Devil's Harvest (1942),USA,0.000150449467785,2.122868624912715e-05,0.0,5.722605134470905e-05
tt0034241,Sun Valley Serenade (1941),USA,0.0001128371008387,5.427653293429127e-05,4.557501568375211e-06,5.7223711780455496e-05
tt0013140,Foolish Wives (1922),USA,0.0001128371008387,5.882501857626418e-05,0.0,5.722070647165473e-05
tt0124014,The Mutilator (1984),USA,0.000150449467785,2.015206574788161e-05,1.0032258100925504e-06,5.720158644765806e-05
tt0115956,Courage Under Fire (1996),USA,0.000150449467785,2.11063371589998e-05,3.536858397864659e-09,5.7186447267465887e-05
tt0096219,Talk Radio (1988),USA,0.000150449467785,1.932067683843228e-05,1.7247485709527202e-06,5.7164964398128335e-05
tt0081159,Midnight Madness (1980),USA,0.000150449467785,2.0264566120248557e-05,7.734894394423144e-07,5.716250778156363e-05
tt0030657,Rebecca of Sunnybrook Farm (1938),USA,0.0001128371008387,5.862288182575239e-05,0.0,5.7153327554817464e-05
tt0072750,Bug (1975),USA,0.000150449467785,2.095060124012227e-05,0.0,5.713335634170743e-05
tt0059410,The Loved One (1965),USA,0.000150449467785,2.0906279624185927e-05,1.697692030975036e-08,5.712424144316522e-05
tt0176097,Rocktober Blood (1984),USA,0.000150449467785,1.8911965701213903e-05,1.99138230176102e-06,5.711760526265831e-05
tt0099108,Basket Case 2 (1990),USA,0.000150449467785,2.0886013119200116e-05,1.6084437729613866e-08,5.71171884473099e-05
tt0121587,Narcotic (1933),USA,0.000150449467785,2.0880869028069093e-05,0.0,5.711011227102304e-05
tt0058933,Bad Girls Go to Hell (1965),USA,0.000150449467785,2.0880869028069093e-05,0.0,5.711011227102304e-05
tt0094027,Stand and Deliver (1988),USA,0.000150449467785,2.063703809061804e-05,4.177208397090176e-08,5.7042759319862975e-05
tt2131586,Meitantei Conan: Juichi-ninme no Striker (2012),Japan,0.000150449467785,2.063547902189688e-05,0.0,5.7028315602298964e-05
tt0485278,Tsuribaka nisshi 16 (2005),Japan,0.000150449467785,2.063547902189688e-05,0.0,5.7028315602298964e-05
tt1840309,Divergent (2014),USA,0.0001128371008387,5.252792649648155e-05,5.713283862203998e-06,5.702610373246184e-05
tt0057997,Dead Ringer (1964),USA,0.000150449467785,2.062093364222698e-05,0.0,5.7023467142409e-05
tt0034458,Andy Hardy's Double Life (1942),USA,0.000150449467785,2.060474145872735e-05,1.3440061911885703e-08,5.702254976854641e-05
tt0086248,Scalps (1983),USA,0.000150449467785,2.0552482021241297e-05,2.405063710547968e-08,5.700866681444893e-05
tt0325805,Matchstick Men (2003),USA,0.000150449467785,2.050324441405317e-05,6.06841200528518e-08,5.700446543970201e-05
tt0046963,Executive Suite (1954),USA,0.000150449467785,2.0294168334416453e-05,2.6917654410102937e-07,5.700427088783917e-05
tt0268126,Adaptation. (2002),USA,0.000150449467785,1.849202718588033e-05,2.065658368652007e-06,5.700238444651079e-05
tt0059219,Genghis Khan (1965),USA,0.0001128371008387,5.809066000028984e-05,0.0,5.697592027966328e-05
tt0120461,Volcano (1997),USA,0.000150449467785,2.0325072877357956e-05,1.3441505078882108e-07,5.696965190438226e-05
tt0036253,Passport to Suez (1943),USA,0.000150449467785,2.042891355552484e-05,0.0,5.695946044684161e-05
tt0030224,Heart of Arizona (1938),USA,0.000150449467785,2.042891355552484e-05,0.0,5.695946044684161e-05
tt0142163,Chikan densha: Gokuhi honban (1984),Japan,0.000150449467785,2.042891355552484e-05,0.0,5.695946044684161e-05
tt0097443,The Gods Must Be Crazy II (1989),USA,0.0001128371008387,5.7284424004726094e-05,7.427402635515784e-07,5.695475503565922e-05
tt0032232,Bad Man from Red Butte (1940),USA,0.0001128371008387,5.7972996946465e-05,0.0,5.6936699261721665e-05
tt0095304,High Spirits (1988),USA,0.000150449467785,2.007049920090692e-05,2.724429068349881e-07,5.693080329758064e-05
tt0758746,Friday the 13th (2009),USA,0.000150449467785,1.9611933679157612e-05,7.063960428727696e-07,5.692259916901013e-05
tt0036650,Block Busters (1944),USA,0.000150449467785,2.024506194950034e-05,0.0,5.689817657816678e-05
tt0068156,1776 (1972),USA,0.000150449467785,2.0240879240128545e-05,0.0,5.689678234170952e-05
tt0129855,The Curse of the Screaming Dead (1982),USA,0.000150449467785,1.802953217519288e-05,2.1905039980918814e-06,5.688983465276159e-05
tt0055728,Advise & Consent (1962),USA,0.000150449467785,2.0213951105386483e-05,0.0,5.6887806296795504e-05
tt0112778,Sai yau gei: Yut gwong bou haap (1995),"Hong Kong,China",0.0001128371008387,5.781128397845678e-05,0.0,5.688279493905226e-05
tt0051756,I Married a Monster from Outer Space (1958),USA,0.000150449467785,2.018829321719544e-05,0.0,5.687925366739849e-05
tt0074641,Xiang Gang qi an 2: Xiong sha (1976),Hong Kong,0.0001128371008387,5.778668254181703e-05,0.0,5.687459446017235e-05
tt0202153,Zatôichi goyô-tabi (1972),Japan,0.000150449467785,2.01739250844052e-05,0.0,5.687446428980173e-05
tt0243133,The Man Who Wasn't There (2001),USA,0.000150449467785,1.879127897550952e-05,1.3593587731291318e-06,5.686670184454622e-05
tt0125510,Splatter University (1984),USA,0.000150449467785,2.0102162695588997e-05,1.6942804093214183e-09,5.685110825366611e-05
tt0086494,Two of a Kind (1983),USA,0.000150449467785,1.9542303157742986e-05,5.07892865933365e-07,5.683322126955878e-05
tt0038418,A Close Call for Boston Blackie (1946),USA,0.000150449467785,2.0018611160946948e-05,0.0,5.6822692981982316e-05
tt0081593,Taboo (1980),USA,0.0001128371008387,5.76296484564818e-05,0.0,5.68222497650606e-05
tt0023753,Alice in Wonderland (1933),USA,0.000150449467785,1.99643169525344e-05,0.0,5.6804594912511466e-05
tt0105327,School Ties (1992),USA,0.000150449467785,1.955196340096949e-05,3.9411660663787866e-07,5.679851593086913e-05
tt0191397,The Replacements (2000),USA,0.000150449467785,1.940853849654232e-05,5.336187034927731e-07,5.679720832834504e-05
tt0322962,Kigeki ekimae tanken (1967),Japan,0.000150449467785,1.9931990390696225e-05,0.0,5.679381939189875e-05
tt0035973,Haunted Ranch (1943),USA,0.000150449467785,1.993199039069622e-05,0.0,5.6793819391898736e-05
tt0112883,Don Juan DeMarco (1994),USA,0.000150449467785,1.9920084870759132e-05,0.0,5.678985088525305e-05
tt0470364,Hua pi (1966),Hong Kong,0.0001128371008387,5.7527347336514713e-05,0.0,5.678814939173824e-05
tt0089015,Desert Hearts (1985),USA,0.000150449467785,1.9887452202233346e-05,0.0,5.677897332907779e-05
tt0122889,All American Girls II: In Heat (1983),USA,0.0001128371008387,5.72844240047261e-05,1.443038226328781e-07,5.675527622201965e-05
tt0117110,Muppet Treasure Island (1996),USA,0.000150449467785,1.9667326951143978e-05,1.2334897818526548e-07,5.674671457144308e-05
tt0091090,Fu gui bi ren (1987),Hong Kong,0.0001128371008387,5.7284424004726094e-05,2.1221150387187952e-08,5.6714248664604423e-05
tt1179761,A Colored Life: The Herb Jeffries Story (2008),USA,0.0001128371008387,5.7284424004726094e-05,2.1221150387187952e-08,5.6714248664604423e-05
tt0099327,A Cry in the Wild (1990),USA,0.0001128371008387,5.7284424004726094e-05,8.48846015487518e-09,5.671000443452699e-05
tt0088645,1918 (1985),USA,0.0001128371008387,5.72844240047261e-05,4.24423007743759e-09,5.6708589691167844e-05
tt0192962,Airboss (1997),USA,0.0001128371008387,5.7284424004726094e-05,4.24423007743759e-09,5.6708589691167844e-05
tt0329280,The Last Lap (1926),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0061323,Abashiri bangaichi: Kettô reika 30 do (1967),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0426275,Umizaru (2004),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0778059,Shisei (2006),Japan,0.0001128371008387,5.72844240047261e-05,0.0,5.67071749478087e-05
tt3018662,Intimate Invitation 9 (2007),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0042288,Buckaroo Sheriff of Texas (1951),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0048672,Sudden Danger (1955),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt2041406,Lisa's Nightmares (1994),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0156959,Ridin' Wild (1927),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0011205,The Fortune Teller (1923),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0202305,Musekinin Shimizu Minato (1966),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0335204,Jirochô sangokushi: nagurikomi kôjinyama (1952),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0154012,Za chikan kyôshi: Seifuku-gari (1997),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0190230,Ooru naito rongu (1992),Japan,0.0001128371008387,5.72844240047261e-05,0.0,5.67071749478087e-05
tt0187835,Erotica Collection 1 (1982),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0033675,The Great Commandment (1939),USA,0.0001128371008387,5.72844240047261e-05,0.0,5.67071749478087e-05
tt0768145,Trick: The Movie (2002),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0160100,Kenben (1997),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0959476,Kyôfu joshikôkô: Onna bôryoku kyôshitsu (1972),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt4546126,Death Forest (2014),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0013532,Rangeland (1922),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0121568,Xi you ji (1966),Hong Kong,0.0001128371008387,5.72844240047261e-05,0.0,5.67071749478087e-05
tt0315500,Dolai (1985),South Korea,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0135333,The Danger Zone (1987),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0010690,The Shepherd of the Hills (1919),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0115916,Clubhouse Detectives (1996),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt1085461,Moyuru uzumaki ichibu (1924),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0059949,Zoku Abashiri bangaichi (1965),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt1164584,Gekijô ban Tottoko Hamutaro: Hamu hamu rando dai bôken (2001),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0031315,Five Little Peppers and How They Grew (1939),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0205302,Onna no keisatsu (1969),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt3354096,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita (2012),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0965424,Have You Heard from Johannesburg: Hell of a Job (2010),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0158308,Swêden poruno: Yokujô shotaiken (1971),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0204435,Kôkôsei bancho (1970),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0064730,Nihon boryoku-dan: Kumicho (1969),Japan,0.0001128371008387,5.72844240047261e-05,0.0,5.67071749478087e-05
tt3043630,Xiao shi dai (2013),China,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0229403,Gakkô no kaidan (1995),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0032006,Taming of the West (1939),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt1271984,The Road to Bonneville (2008),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0164750,Yakuza deka (1970),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0085703,Huo shao yuan ming yuan (1983),"Hong Kong,China",0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0202367,Gekko kamen - Satan no tsume (1958),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0323005,Kyôdai jingi: Kantô aniki-bun (1967),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0010835,The Valley of the Giants (1919),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt1307000,Pin-saro byôin: Nô-pan hakui (1997),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0091026,Eye of the Eagle (1987),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0030491,Nancy Drew: Detective (1938),USA,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0225876,Gokudo Kamagasaki ni kaeru (1970),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt2643868,Kôkyû soap technique: Kyûkyoku no kairaku (1991),Japan,0.0001128371008387,5.7284424004726094e-05,0.0,5.67071749478087e-05
tt0150430,Desire (1936),USA,0.000150449467785,1.9623929609131197e-05,0.0,5.669113246471041e-05
tt0084704,The Soldier (1982),USA,0.000150449467785,1.9455485849334294e-05,1.1810300018393467e-07,5.667435221150608e-05
tt0283632,They (2002),USA,0.000150449467785,1.941915686248122e-05,5.1472782001932265e-08,5.664003247649439e-05
tt0040174,Blondie's Secret (1948),USA,0.000150449467785,1.9461112378542706e-05,0.0,5.663686005451423e-05
tt0118055,Up Close & Personal (1996),USA,0.000150449467785,1.9435819663826812e-05,1.1317946873166908e-08,5.663220179856666e-05
tt0356752,Jack (1996),USA,0.0001128371008387,4.412302743875468e-05,1.2933876088844231e-05,5.6631334788766304e-05
tt0063121,Ice Station Zebra (1968),USA,0.000150449467785,1.940991437523848e-05,0.0,5.661979405341283e-05
tt0285421,The ABC's of Marriage (1970),USA,0.000150449467785,1.9365548463794663e-05,0.0,5.6605005416264894e-05
tt0049314,High Society (1956),USA,0.000150449467785,1.9195859071265058e-05,9.584886258213225e-08,5.6580391906282394e-05
tt0091680,One Crazy Summer (1986),USA,0.000150449467785,1.8976642011616825e-05,2.793055753528841e-07,5.6568471790656575e-05
tt0120703,How Stella Got Her Groove Back (1998),USA,0.000150449467785,1.865626569257912e-05,5.81651752976639e-07,5.656246174351858e-05
tt0049314,High Society (1956),USA,0.000150449467785,1.9195859071265058e-05,0.0,5.654844228542169e-05
tt0093854,Return to Horror High (1987),USA,0.000150449467785,1.7709796505047535e-05,1.4317999829606772e-06,5.653035475766942e-05
tt0089981,Secret Admirer (1985),USA,0.000150449467785,1.806247664263178e-05,1.0761567439511592e-06,5.652936705719431e-05
tt0056127,Journey to the Seventh Planet (1962),USA,0.000150449467785,1.897631240711012e-05,7.262349243615432e-08,5.6499467894848757e-05
tt1409805,Swooped: Based on a Real Life Occurrence (2011),USA,0.0001128371008387,4.73497764127735e-05,9.260015369668396e-06,5.648229754038063e-05
tt0119395,The Jackal (1997),"USA,Japan",0.000150449467785,1.8589469740115035e-05,3.9875495967887497e-07,5.647923082826464e-05
tt0088454,Zombie Island Massacre (1984),USA,0.000150449467785,1.8857606367465075e-05,6.645194247569854e-08,5.645784203164693e-05
tt0251127,How to Lose a Guy in 10 Days (2003),USA,0.000150449467785,1.7694796910671726e-05,1.1203310988984036e-06,5.642153193152338e-05
tt0097527,The Horror Show (1989),USA,0.000150449467785,1.874045385898971e-05,6.377251174319303e-08,5.641789805191098e-05
tt0091725,Parting Glances (1986),USA,0.000150449467785,1.8789387231025656e-05,0.0,5.6412951672008553e-05
tt0066997,Directed by John Ford (1971),USA,0.000150449467785,1.8431085168849776e-05,2.834444444478864e-07,5.638799913276589e-05
tt0104321,"Gas, Food Lodging (1992)",USA,0.000150449467785,1.869806094852152e-05,0.0,5.638250957784051e-05
tt0091118,Girls School Screamers (1986),USA,0.000150449467785,1.867863968142968e-05,0.0,5.637603582214323e-05
tt0314953,Zoku shachô enmachô (1969),Japan,0.000150449467785,1.867277225485469e-05,0.0,5.6374080013284904e-05
tt0066390,Soldier Blue (1970),USA,0.000150449467785,1.867265817290298e-05,0.0,5.637404198596766e-05
tt0100639,Slumber Party Massacre III (1990),USA,0.000150449467785,1.8198583892267945e-05,4.24705627557413e-07,5.635758576827513e-05
tt0327162,The Stepford Wives (2004),USA,0.000150449467785,1.811698001499956e-05,3.84608988122717e-07,5.631701892937409e-05
tt0040276,The Dead Don't Dream (1948),USA,0.000150449467785,1.847979351741357e-05,0.0,5.6309753767471196e-05
tt0035665,Batman (1943),USA,0.0001128371008387,5.6062598127919765e-05,0.0,5.629989965553992e-05
tt0020298,Queen Kelly (1929),USA,0.0001128371008387,5.605153465366015e-05,0.0,5.6296211830786715e-05
tt0043547,Flying Leathernecks (1951),USA,0.0001128371008387,5.604238117431694e-05,0.0,5.6293160671005646e-05
tt0116409,The Ghost and the Darkness (1996),USA,0.000150449467785,1.8308465205378968e-05,1.0186152185850217e-07,5.628659817074583e-05
tt0040778,The Shanghai Chest (1948),USA,0.000150449467785,1.840678384782861e-05,0.0,5.628541721094287e-05
tt0062259,She Freak (1967),USA,0.000150449467785,1.8395360048984628e-05,3.536858397864659e-09,5.628278823079417e-05
tt0050515,Hold That Hypnotist (1957),USA,0.000150449467785,1.838495473185975e-05,0.0,5.627814083895325e-05
tt0102611,Otoko wa tsurai yo: Torajiro no kokuhaku (1991),Japan,0.000150449467785,1.838495473185975e-05,0.0,5.627814083895325e-05
tt0092112,Trick or Treat (1986),USA,0.000150449467785,1.836289095248777e-05,1.4715168264154832e-08,5.6275691301917314e-05
tt0086510,Under Fire (1983),USA,0.000150449467785,1.836301756240645e-05,0.0,5.6270828449135487e-05
tt0120008,The Replacement Killers (1998),USA,0.000150449467785,1.819140057202205e-05,1.1274282434509021e-07,5.6251203727122385e-05
tt0274144,Swedish Erotica 80 (1995),USA,0.000150449467785,1.8302166600017475e-05,0.0,5.6250544795005825e-05
tt0035500,Valley of Hunted Men (1942),USA,0.000150449467785,1.828952434334801e-05,0.0,5.624633070944934e-05
tt0418763,Jarhead (2005),USA,0.0001128371008387,3.6184765786370417e-05,1.966725993448867e-05,5.622970885318636e-05
tt0032741,Mad Youth (1940),USA,0.000150449467785,1.818263363197789e-05,0.0,5.621070047232596e-05
tt0064555,Krakatoa: East of Java (1968),USA,0.0001128371008387,5.5779142258597774e-05,0.0,5.620541436576593e-05
tt0338751,The Aviator (2004),USA,0.000150449467785,1.750776697140805e-05,6.090339893162371e-07,5.618875624857476e-05
tt0068273,The Big Bird Cage (1972),USA,0.000150449467785,1.802584692895724e-05,1.4147433591458635e-09,5.6158909819105465e-05
tt0173436,The Wages of Sin (1938),USA,0.000150449467785,1.800765712837263e-05,0.0,5.615237497112421e-05
tt0027654,Gambling with Souls (1936),USA,0.000150449467785,1.7983114984351326e-05,0.0,5.614419425645044e-05
